"","n","n_t","zeta","Q","scenario_id","rank","iteration_id","save_model","dsim_seed","model_seed","start_gamma","start_emiss"
"220",40,400,2,0.4,"4bdf4f4d54b8867c11c30a6aae1da261",29,"80cdea550aa4d844c58fd05937119640_chain2",TRUE,6627451,355056002,"{
  ""tpm"": [0.7359, 0.1321, 0.1321, 0.1321, 0.7359, 0.1321, 0.1321, 0.1321, 0.7359]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5631, 2.5747, -5.8705, 2.575, 4.1091, 2.435],
  ""EOG_median_theta"": [5.9439, 2.4471, 0.9704, 2.4298, -4.0081, 2.4343],
  ""EOG_min_beta"": [-5.9014, 2.4527, 3.9371, 2.4325, -1.2086, 2.4594]
}"
"221",80,800,1,0.4,"50a5105b94613471d1936047599178b2",15,"1e29101fd64f96175842ac6d65373e16_chain2",TRUE,6390451,620354606,"{
  ""tpm"": [0.5139, 0.2431, 0.2431, 0.2431, 0.5139, 0.2431, 0.2431, 0.2431, 0.5139]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5641, 1.5074, -5.8642, 1.5384, 4.344, 1.5669],
  ""EOG_median_theta"": [6.0727, 1.5983, 0.9547, 1.4838, -4.1673, 1.4689],
  ""EOG_min_beta"": [-5.8115, 1.5738, 3.9965, 1.446, -1.253, 1.578]
}"
"222",80,800,1,0.4,"50a5105b94613471d1936047599178b2",17,"99d2973545839cfcbbce8f1b40489048_chain2",TRUE,1745221,219943320,"{
  ""tpm"": [0.5988, 0.2006, 0.2006, 0.2006, 0.5988, 0.2006, 0.2006, 0.2006, 0.5988]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6576, 1.4827, -6.1706, 1.4629, 4.2031, 1.5017],
  ""EOG_median_theta"": [5.9217, 1.5935, 0.913, 1.4073, -3.9805, 1.4038],
  ""EOG_min_beta"": [-5.8711, 1.5501, 4.1672, 1.5845, -1.0975, 1.5626]
}"
"223",40,800,1,0.4,"56920cf22dbaaf91a474c5055a3f9a4f",7,"09789624c4ceb899f9ff82de29efd6db_chain2",TRUE,698886,524555308,"{
  ""tpm"": [0.7068, 0.1466, 0.1466, 0.1466, 0.7068, 0.1466, 0.1466, 0.1466, 0.7068]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4581, 1.4072, -5.9941, 1.4821, 4.3281, 1.4572],
  ""EOG_median_theta"": [6.1181, 1.4104, 0.9108, 1.5266, -3.9345, 1.5978],
  ""EOG_min_beta"": [-5.9696, 1.5792, 3.943, 1.4633, -1.2713, 1.573]
}"
"224",40,800,1,0.4,"56920cf22dbaaf91a474c5055a3f9a4f",13,"94d6b3abe9a3eddd9bb4bd250377d215_chain2",TRUE,5213723,774159584,"{
  ""tpm"": [0.7741, 0.1129, 0.1129, 0.1129, 0.7741, 0.1129, 0.1129, 0.1129, 0.7741]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4003, 1.5634, -5.885, 1.5687, 4.1076, 1.4137],
  ""EOG_median_theta"": [5.9006, 1.4004, 1.131, 1.5873, -3.8694, 1.5577],
  ""EOG_min_beta"": [-6.0824, 1.5827, 3.8437, 1.5476, -1.3424, 1.4689]
}"
"225",80,1600,2,0.2,"60185289576afcbee242fb109f85a5a8",16,"1f8a7336a8468c5366cbcbb7d889f8ec_chain2",TRUE,450917,335413779,"{
  ""tpm"": [0.7402, 0.1299, 0.1299, 0.1299, 0.7402, 0.1299, 0.1299, 0.1299, 0.7402]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3751, 2.5719, -6.0032, 2.5004, 4.2759, 2.5669],
  ""EOG_median_theta"": [5.8581, 2.539, 1.035, 2.5137, -4.0595, 2.4066],
  ""EOG_min_beta"": [-6.0041, 2.4309, 4.0174, 2.5998, -1.2212, 2.5338]
}"
"226",80,1600,2,0.2,"60185289576afcbee242fb109f85a5a8",23,"9a3c65034976bf2fc8efb0778d087f72_chain2",TRUE,9377084,405996230,"{
  ""tpm"": [0.683, 0.1585, 0.1585, 0.1585, 0.683, 0.1585, 0.1585, 0.1585, 0.683]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5045, 2.4876, -6.1832, 2.5785, 4.2085, 2.5795],
  ""EOG_median_theta"": [5.8607, 2.5827, 1.2968, 2.4599, -3.8761, 2.4573],
  ""EOG_min_beta"": [-5.9898, 2.5915, 4.0325, 2.4968, -1.1026, 2.458]
}"
"227",40,800,1,0.2,"6854d14e6d9b76cceefe55b73846a1b2",24,"4aa92a676406c6527ce2f8bae5a5cd6a_chain2",TRUE,8646317,524152460,"{
  ""tpm"": [0.7961, 0.1019, 0.1019, 0.1019, 0.7961, 0.1019, 0.1019, 0.1019, 0.7961]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4379, 1.5556, -5.9004, 1.5169, 4.1773, 1.586],
  ""EOG_median_theta"": [6.0773, 1.4168, 1.0694, 1.4542, -4.0894, 1.5614],
  ""EOG_min_beta"": [-6.019, 1.5167, 4.0665, 1.4951, -1.2855, 1.4609]
}"
"228",40,800,1,0.2,"6854d14e6d9b76cceefe55b73846a1b2",27,"97ad0d7a3917e1c758416c11d7c27cba_chain2",TRUE,9972790,979190489,"{
  ""tpm"": [0.5245, 0.2377, 0.2377, 0.2377, 0.5245, 0.2377, 0.2377, 0.2377, 0.5245]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4768, 1.5441, -5.9384, 1.5589, 4.3697, 1.5584],
  ""EOG_median_theta"": [6.1571, 1.5745, 1.0074, 1.5417, -4.0054, 1.5465],
  ""EOG_min_beta"": [-5.9539, 1.5672, 4.165, 1.4347, -1.2408, 1.406]
}"
"229",80,800,0.5,0.2,"708356851f9d3a9c0b0ff3ff6b48a6b2",20,"d4d6e37e31347bf3c860a02cbe33e909_chain2",TRUE,3698706,161651612,"{
  ""tpm"": [0.6043, 0.1979, 0.1979, 0.1979, 0.6043, 0.1979, 0.1979, 0.1979, 0.6043]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6161, 0.9721, -6.0157, 1.0125, 4.1039, 1.0541],
  ""EOG_median_theta"": [6.0836, 0.9513, 1.0748, 1.0377, -3.8551, 1.0848],
  ""EOG_min_beta"": [-6.1126, 0.9532, 4.0885, 0.9955, -1.0489, 0.9659]
}"
"230",80,800,0.5,0.2,"708356851f9d3a9c0b0ff3ff6b48a6b2",22,"5766df033710d9347ebe6051e856350a_chain2",TRUE,1043911,364497548,"{
  ""tpm"": [0.7997, 0.1001, 0.1001, 0.1001, 0.7997, 0.1001, 0.1001, 0.1001, 0.7997]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3472, 1.0543, -6.0813, 0.9719, 4.2633, 1.0937],
  ""EOG_median_theta"": [5.8492, 1.0942, 1.1189, 1.0314, -3.8795, 0.9026],
  ""EOG_min_beta"": [-5.9892, 1.0197, 4.1215, 1.0878, -1.2067, 0.9077]
}"
"231",80,1600,2,0.1,"72c4b2fbf602ec96b7ee2fe70f71f1f7",12,"794d65ca67cf7cedafc0a5636fcf37c8_chain2",TRUE,1088848,983351066,"{
  ""tpm"": [0.6692, 0.1654, 0.1654, 0.1654, 0.6692, 0.1654, 0.1654, 0.1654, 0.6692]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4465, 2.4677, -6.1797, 2.459, 4.2623, 2.4561],
  ""EOG_median_theta"": [5.8013, 2.4385, 0.9123, 2.4966, -4.0584, 2.5794],
  ""EOG_min_beta"": [-5.9106, 2.401, 4.0656, 2.5404, -1.2345, 2.5699]
}"
"232",80,1600,2,0.1,"72c4b2fbf602ec96b7ee2fe70f71f1f7",26,"a26c453ddcc652caa6acf9887f6e0cd8_chain2",TRUE,639121,983676239,"{
  ""tpm"": [0.5605, 0.2198, 0.2198, 0.2198, 0.5605, 0.2198, 0.2198, 0.2198, 0.5605]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4108, 2.5638, -6.1348, 2.5398, 4.3567, 2.4774],
  ""EOG_median_theta"": [6.0599, 2.4147, 1.0539, 2.4923, -4.1385, 2.5807],
  ""EOG_min_beta"": [-6.1122, 2.4257, 3.9398, 2.5224, -1.1544, 2.4327]
}"
"233",40,400,0.5,0.2,"759af233cb847466b0025f8b8380f9bb",11,"9bc34fd64ae28dc6c454433db949628d_chain2",TRUE,2482369,519119541,"{
  ""tpm"": [0.6621, 0.169, 0.169, 0.169, 0.6621, 0.169, 0.169, 0.169, 0.6621]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4891, 0.9883, -6.0578, 1.0961, 4.0991, 0.9998],
  ""EOG_median_theta"": [5.8294, 1.0628, 1.2042, 1.0403, -4.0387, 0.9501],
  ""EOG_min_beta"": [-6.0452, 1.012, 4.0858, 1.0881, -1.2743, 0.9905]
}"
"234",40,400,0.5,0.2,"759af233cb847466b0025f8b8380f9bb",26,"5bc4ab24dcebc323e991b05b61973e07_chain2",TRUE,5322798,257096224,"{
  ""tpm"": [0.7658, 0.1171, 0.1171, 0.1171, 0.7658, 0.1171, 0.1171, 0.1171, 0.7658]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.374, 0.9888, -6.1083, 0.9242, 4.1027, 1.0724],
  ""EOG_median_theta"": [5.8402, 1.0316, 1.0634, 1.0286, -4.0311, 0.9126],
  ""EOG_min_beta"": [-6.0695, 1.0699, 3.9386, 0.935, -1.2972, 1.0015]
}"
"235",40,1600,2,0.1,"7a21c6080a3246833423b8997e9253ea",3,"5b0efeab478192c86c0669507bbdc680_chain2",TRUE,734718,139619152,"{
  ""tpm"": [0.5743, 0.2129, 0.2129, 0.2129, 0.5743, 0.2129, 0.2129, 0.2129, 0.5743]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6102, 2.4335, -5.9031, 2.5036, 4.1657, 2.5942],
  ""EOG_median_theta"": [5.895, 2.4891, 1.023, 2.4545, -4.0718, 2.4389],
  ""EOG_min_beta"": [-5.8115, 2.5718, 4.1831, 2.5886, -1.0222, 2.4168]
}"
"236",40,1600,2,0.1,"7a21c6080a3246833423b8997e9253ea",6,"63a6fa72e2b90268b0e655ac7715af1c_chain2",TRUE,4101396,290245446,"{
  ""tpm"": [0.6583, 0.1709, 0.1709, 0.1709, 0.6583, 0.1709, 0.1709, 0.1709, 0.6583]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.39, 2.4979, -6.0235, 2.4911, 4.0597, 2.5515],
  ""EOG_median_theta"": [6.1475, 2.4045, 1.158, 2.507, -4.1229, 2.5941],
  ""EOG_min_beta"": [-5.9381, 2.5047, 4.1421, 2.4793, -1.2147, 2.4842]
}"
"237",80,800,2,0.1,"7ac9b62ff22181f3f67f345de6315cd1",14,"c25b6699cc0ae2e7408121cf138e7a44_chain2",TRUE,381392,527454253,"{
  ""tpm"": [0.5198, 0.2401, 0.2401, 0.2401, 0.5198, 0.2401, 0.2401, 0.2401, 0.5198]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3653, 2.4442, -5.9389, 2.5561, 4.0163, 2.4344],
  ""EOG_median_theta"": [5.9099, 2.4117, 0.9208, 2.578, -4.1608, 2.4586],
  ""EOG_min_beta"": [-5.8838, 2.4532, 4.1969, 2.4524, -1.238, 2.5372]
}"
"238",80,800,2,0.1,"7ac9b62ff22181f3f67f345de6315cd1",18,"fbb3fe86d734a920f530c31940311ca1_chain2",TRUE,8222830,67098484,"{
  ""tpm"": [0.538, 0.231, 0.231, 0.231, 0.538, 0.231, 0.231, 0.231, 0.538]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3384, 2.5592, -5.9385, 2.5405, 4.3547, 2.5462],
  ""EOG_median_theta"": [5.866, 2.4147, 1.0944, 2.5362, -4.0289, 2.5844],
  ""EOG_min_beta"": [-6.1934, 2.466, 4.1721, 2.4458, -1.3333, 2.4748]
}"
"239",40,800,2,0.2,"7ee09f86ae36f60b1baeec63d6db4574",13,"b40e6a8ebc71b2cd9cdcf0e218e6d3d6_chain2",TRUE,5668552,886158404,"{
  ""tpm"": [0.5485, 0.2257, 0.2257, 0.2257, 0.5485, 0.2257, 0.2257, 0.2257, 0.5485]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5089, 2.4249, -5.8764, 2.419, 4.0105, 2.5863],
  ""EOG_median_theta"": [5.8525, 2.4367, 1.026, 2.4074, -4.1358, 2.5005],
  ""EOG_min_beta"": [-5.9889, 2.51, 4.1879, 2.536, -1.1377, 2.4918]
}"
"240",40,800,2,0.2,"7ee09f86ae36f60b1baeec63d6db4574",27,"701fcbf3fc5da91fdb733ba38b1475fc_chain2",TRUE,4515811,843630468,"{
  ""tpm"": [0.6288, 0.1856, 0.1856, 0.1856, 0.6288, 0.1856, 0.1856, 0.1856, 0.6288]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3365, 2.489, -6.0592, 2.4062, 4.0423, 2.5038],
  ""EOG_median_theta"": [5.9372, 2.4717, 1.0349, 2.4111, -3.8176, 2.5104],
  ""EOG_min_beta"": [-6.0289, 2.5841, 4.1657, 2.439, -1.1955, 2.5758]
}"
"241",20,400,1,0.1,"7f69d6da6f7a2dd53460026272d8f566",25,"ee8d42f0f33f2b94b2c905794cd3b990_chain2",TRUE,3967251,999829360,"{
  ""tpm"": [0.5452, 0.2274, 0.2274, 0.2274, 0.5452, 0.2274, 0.2274, 0.2274, 0.5452]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6071, 1.5082, -6.1629, 1.4684, 4.1799, 1.557],
  ""EOG_median_theta"": [6.0459, 1.5492, 1.1686, 1.4708, -3.9791, 1.4139],
  ""EOG_min_beta"": [-6.1589, 1.4113, 3.8549, 1.5066, -1.1909, 1.4209]
}"
"242",20,400,1,0.1,"7f69d6da6f7a2dd53460026272d8f566",28,"6307b0ddff4eeeb7df0759de3b8c6f7d_chain2",TRUE,9464061,346288434,"{
  ""tpm"": [0.5902, 0.2049, 0.2049, 0.2049, 0.5902, 0.2049, 0.2049, 0.2049, 0.5902]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4812, 1.4502, -5.9627, 1.5078, 4.357, 1.5496],
  ""EOG_median_theta"": [5.8584, 1.5588, 0.9566, 1.5875, -4.1395, 1.4055],
  ""EOG_min_beta"": [-5.9803, 1.4182, 3.9762, 1.4906, -1.1167, 1.428]
}"
"243",20,1600,0.5,0.1,"82039e431a3db204e739d20687eefb08",25,"b773bfc5ace7dc11730ff2b1ccd29f53_chain2",TRUE,9377991,549896669,"{
  ""tpm"": [0.5781, 0.211, 0.211, 0.211, 0.5781, 0.211, 0.211, 0.211, 0.5781]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6519, 0.9527, -5.8115, 1.0526, 4.2508, 1.0983],
  ""EOG_median_theta"": [5.9952, 0.9922, 1.2248, 0.9604, -3.9524, 1.0989],
  ""EOG_min_beta"": [-5.8786, 0.9678, 4.0634, 0.9515, -1.2063, 0.9745]
}"
"244",20,1600,0.5,0.1,"82039e431a3db204e739d20687eefb08",26,"2e76cf41ea841b8b337964eb79af3c65_chain2",TRUE,6739349,30701555,"{
  ""tpm"": [0.5948, 0.2026, 0.2026, 0.2026, 0.5948, 0.2026, 0.2026, 0.2026, 0.5948]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3527, 0.9528, -6.0522, 1.0123, 4.377, 0.9646],
  ""EOG_median_theta"": [5.9781, 0.9563, 0.9148, 1.0336, -4.0898, 0.9288],
  ""EOG_min_beta"": [-6.0077, 0.9245, 4.1233, 1.004, -1.3936, 1.0303]
}"
"245",40,400,1,0.1,"838cd4946e7be44753215d9262eb07ad",15,"c5de66b0716edfa282094428eb9f3d4e_chain2",TRUE,6773039,983781438,"{
  ""tpm"": [0.5014, 0.2493, 0.2493, 0.2493, 0.5014, 0.2493, 0.2493, 0.2493, 0.5014]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3501, 1.5489, -5.8911, 1.516, 4.0468, 1.4009],
  ""EOG_median_theta"": [5.9066, 1.5864, 0.9892, 1.4792, -4.0724, 1.5712],
  ""EOG_min_beta"": [-6.068, 1.5091, 4.0894, 1.5667, -1.2171, 1.5148]
}"
"246",40,400,1,0.1,"838cd4946e7be44753215d9262eb07ad",28,"e61ee8c62671e0fe806dfc338ab01282_chain2",TRUE,4160854,821608034,"{
  ""tpm"": [0.6241, 0.1879, 0.1879, 0.1879, 0.6241, 0.1879, 0.1879, 0.1879, 0.6241]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3577, 1.4309, -5.9906, 1.518, 4.3289, 1.4995],
  ""EOG_median_theta"": [6.1334, 1.4016, 0.9483, 1.5491, -3.9543, 1.426],
  ""EOG_min_beta"": [-5.9968, 1.4408, 3.8056, 1.4514, -1.0089, 1.5711]
}"
"247",20,1600,2,0.1,"877860f7ff09935a9ad788d21dec15bf",3,"abb5420ee944a6a1bb07137e5992ec8c_chain2",TRUE,5298001,239359418,"{
  ""tpm"": [0.762, 0.119, 0.119, 0.119, 0.762, 0.119, 0.119, 0.119, 0.762]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6289, 2.4848, -6.0655, 2.5183, 4.2284, 2.5026],
  ""EOG_median_theta"": [6.1317, 2.4871, 1.1935, 2.5585, -4.074, 2.5011],
  ""EOG_min_beta"": [-6.1578, 2.4482, 4.1109, 2.4896, -1.2257, 2.5075]
}"
"248",20,1600,2,0.1,"877860f7ff09935a9ad788d21dec15bf",18,"dea32ed8d79533f757b58e975b91150e_chain2",TRUE,236972,855987997,"{
  ""tpm"": [0.7776, 0.1112, 0.1112, 0.1112, 0.7776, 0.1112, 0.1112, 0.1112, 0.7776]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5118, 2.4617, -5.9444, 2.4878, 4.3269, 2.4917],
  ""EOG_median_theta"": [5.9746, 2.5555, 1.2775, 2.4016, -3.9893, 2.5201],
  ""EOG_min_beta"": [-6.0378, 2.5498, 3.9113, 2.5954, -1.0169, 2.425]
}"
"249",40,1600,1,0.1,"8920bc95bc99d9004856e4c3a763e385",3,"5b6438b4e0be79ccaa89a7195037f38c_chain2",TRUE,8765493,28621544,"{
  ""tpm"": [0.7335, 0.1333, 0.1333, 0.1333, 0.7335, 0.1333, 0.1333, 0.1333, 0.7335]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5609, 1.572, -6.155, 1.5687, 4.2274, 1.4514],
  ""EOG_median_theta"": [5.9399, 1.4969, 1.0968, 1.5733, -4.1996, 1.4507],
  ""EOG_min_beta"": [-6.1293, 1.5302, 3.9799, 1.48, -1.0701, 1.5645]
}"
"250",40,1600,1,0.1,"8920bc95bc99d9004856e4c3a763e385",15,"9ac30cd6dafcd13841194d8b8a06a224_chain2",TRUE,4840584,11831587,"{
  ""tpm"": [0.7641, 0.118, 0.118, 0.118, 0.7641, 0.118, 0.118, 0.118, 0.7641]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3676, 1.5051, -5.9173, 1.5043, 4.0743, 1.5878],
  ""EOG_median_theta"": [6.085, 1.4812, 1.0936, 1.4377, -3.8238, 1.5614],
  ""EOG_min_beta"": [-5.8548, 1.5521, 4.1429, 1.4461, -1.0281, 1.5349]
}"
"251",40,1600,2,0.2,"8ad90845ac7761f73e90abe72f883994",5,"3c9fc508238a5457f9d3fb90e6e1552e_chain2",TRUE,3876054,246493109,"{
  ""tpm"": [0.7754, 0.1123, 0.1123, 0.1123, 0.7754, 0.1123, 0.1123, 0.1123, 0.7754]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3197, 2.4618, -5.9676, 2.4851, 4.016, 2.4943],
  ""EOG_median_theta"": [6.0238, 2.59, 1.2705, 2.5962, -3.8472, 2.5791],
  ""EOG_min_beta"": [-6.1211, 2.5299, 4.0535, 2.4161, -1.3434, 2.4482]
}"
"252",40,1600,2,0.2,"8ad90845ac7761f73e90abe72f883994",8,"4c811f6c0aa608f4f21c54ce620f03c3_chain2",TRUE,1601718,341282951,"{
  ""tpm"": [0.6684, 0.1658, 0.1658, 0.1658, 0.6684, 0.1658, 0.1658, 0.1658, 0.6684]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5437, 2.5455, -5.9855, 2.4414, 4.3262, 2.5234],
  ""EOG_median_theta"": [6.1834, 2.4674, 1.1681, 2.4144, -3.8369, 2.4153],
  ""EOG_min_beta"": [-5.9704, 2.5757, 4.0968, 2.4147, -1.2933, 2.5902]
}"
"253",80,1600,0.5,0.1,"96a505b29ff09d223b5bb8d28fbb2067",17,"aa5c22018c32c56901b7dd4a1c48fdea_chain2",TRUE,1427406,322113046,"{
  ""tpm"": [0.6107, 0.1946, 0.1946, 0.1946, 0.6107, 0.1946, 0.1946, 0.1946, 0.6107]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3984, 1.0886, -6.0237, 0.9977, 4.2519, 0.9256],
  ""EOG_median_theta"": [5.9835, 0.9186, 1.0282, 1.0353, -4.1832, 0.9457],
  ""EOG_min_beta"": [-5.9514, 1.0989, 4.0324, 1.0349, -1.2553, 1.0476]
}"
"254",80,1600,0.5,0.1,"96a505b29ff09d223b5bb8d28fbb2067",26,"1aac2c99390b7762ab6e677b76ae691f_chain2",TRUE,703924,733202904,"{
  ""tpm"": [0.7683, 0.1158, 0.1158, 0.1158, 0.7683, 0.1158, 0.1158, 0.1158, 0.7683]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6403, 1.0963, -5.8119, 0.9964, 4.2575, 0.9463],
  ""EOG_median_theta"": [5.8738, 1.0843, 1.0087, 0.9303, -4.0809, 1.0969],
  ""EOG_min_beta"": [-5.8436, 0.9282, 3.9248, 1.0988, -1.3733, 0.9418]
}"
"255",80,1600,1,0.2,"9b68bfacfe6d0a72c612f53fd9152ea5",20,"4042b65712693c7367e6193d39f06d3a_chain2",TRUE,9304282,292744591,"{
  ""tpm"": [0.5081, 0.246, 0.246, 0.246, 0.5081, 0.246, 0.246, 0.246, 0.5081]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4867, 1.4168, -5.8059, 1.5855, 4.2826, 1.4497],
  ""EOG_median_theta"": [6.1759, 1.5533, 1.1897, 1.4596, -3.8993, 1.519],
  ""EOG_min_beta"": [-5.994, 1.4966, 4.1579, 1.5776, -1.1189, 1.4236]
}"
"256",80,1600,1,0.2,"9b68bfacfe6d0a72c612f53fd9152ea5",24,"7b2f422d164d309a758fe327f97f803e_chain2",TRUE,3419311,108527973,"{
  ""tpm"": [0.6897, 0.1552, 0.1552, 0.1552, 0.6897, 0.1552, 0.1552, 0.1552, 0.6897]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4387, 1.516, -5.9508, 1.4595, 4.1761, 1.5673],
  ""EOG_median_theta"": [5.8033, 1.4233, 1.0696, 1.5911, -4.1218, 1.4962],
  ""EOG_min_beta"": [-5.9884, 1.5711, 3.8384, 1.4621, -1.0683, 1.5511]
}"
"257",20,800,0.5,0.2,"9bf1e3908cc36f74664b0135f9bb2474",15,"3ff2314fb615a5ac290f5c964f1daea9_chain2",TRUE,9803745,247534791,"{
  ""tpm"": [0.6144, 0.1928, 0.1928, 0.1928, 0.6144, 0.1928, 0.1928, 0.1928, 0.6144]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5628, 1.0914, -6.0101, 0.9801, 4.1156, 0.9662],
  ""EOG_median_theta"": [5.9955, 0.9652, 1.1661, 1.0477, -4.1577, 1.0491],
  ""EOG_min_beta"": [-6.098, 0.9713, 4.1549, 0.9211, -1.3056, 1.0485]
}"
"258",20,800,0.5,0.2,"9bf1e3908cc36f74664b0135f9bb2474",22,"d30f59a27f530f597d68c9a96e7e5933_chain2",TRUE,7322396,569734282,"{
  ""tpm"": [0.6107, 0.1946, 0.1946, 0.1946, 0.6107, 0.1946, 0.1946, 0.1946, 0.6107]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4101, 0.9431, -6.1897, 1.0645, 4.1058, 0.9709],
  ""EOG_median_theta"": [5.9669, 0.9197, 1.0967, 0.9225, -3.9281, 1.01],
  ""EOG_min_beta"": [-5.9427, 0.971, 4.1033, 1.0262, -1.2174, 1.0334]
}"
"259",40,400,1,0.2,"9d28fec6d56f1807443d3fb969af2d1b",1,"31394074f11fb1fabc31f19b8ccedb8e_chain2",TRUE,290501,154644088,"{
  ""tpm"": [0.5494, 0.2253, 0.2253, 0.2253, 0.5494, 0.2253, 0.2253, 0.2253, 0.5494]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5779, 1.4377, -6.169, 1.4747, 4.1607, 1.5023],
  ""EOG_median_theta"": [5.9244, 1.5947, 0.9997, 1.5448, -4.0356, 1.4299],
  ""EOG_min_beta"": [-5.9218, 1.4641, 4.0382, 1.5827, -1.1925, 1.4596]
}"
"260",40,400,1,0.2,"9d28fec6d56f1807443d3fb969af2d1b",22,"a8e6a10bcdf82052e1aa7ec528df3b69_chain2",TRUE,8049917,96885345,"{
  ""tpm"": [0.5881, 0.206, 0.206, 0.206, 0.5881, 0.206, 0.206, 0.206, 0.5881]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.474, 1.4318, -5.9319, 1.4026, 4.0246, 1.48],
  ""EOG_median_theta"": [5.841, 1.4495, 1.0644, 1.5371, -4.1993, 1.4541],
  ""EOG_min_beta"": [-6.0975, 1.406, 3.8593, 1.4013, -1.3645, 1.554]
}"
"261",20,400,0.5,0.1,"a0ed7f7370c083df52dfb644d2718037",7,"9d57669051d89b5d8ad0c3e653b03db6_chain2",TRUE,2714041,780873893,"{
  ""tpm"": [0.5376, 0.2312, 0.2312, 0.2312, 0.5376, 0.2312, 0.2312, 0.2312, 0.5376]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3804, 1.0681, -6.0028, 1.0677, 4.0954, 1.0834],
  ""EOG_median_theta"": [5.9809, 1.0576, 1.0612, 0.9071, -4.1847, 0.956],
  ""EOG_min_beta"": [-5.8973, 0.9525, 4.0974, 1.0467, -1.3393, 1.0735]
}"
"262",20,400,0.5,0.1,"a0ed7f7370c083df52dfb644d2718037",18,"62883549d173d19b20f9acf9bb1f29b8_chain2",TRUE,6056147,614176937,"{
  ""tpm"": [0.6293, 0.1853, 0.1853, 0.1853, 0.6293, 0.1853, 0.1853, 0.1853, 0.6293]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6612, 1.0376, -6.1169, 0.9884, 4.3245, 1.0865],
  ""EOG_median_theta"": [6.0861, 1.0855, 1.0904, 1.0277, -3.9303, 0.9948],
  ""EOG_min_beta"": [-5.8325, 1.0594, 3.806, 1.0296, -1.349, 1.0726]
}"
"263",20,400,0.5,0.2,"a0efd0e166f0796266566134cd125b5d",15,"e28ef19607ac01b51d602e587de1c305_chain2",TRUE,8803673,758073626,"{
  ""tpm"": [0.7141, 0.143, 0.143, 0.143, 0.7141, 0.143, 0.143, 0.143, 0.7141]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6459, 0.9926, -5.9322, 1.0004, 4.2908, 0.9337],
  ""EOG_median_theta"": [6.0901, 0.9556, 1.1934, 1.0474, -4.1773, 1.0082],
  ""EOG_min_beta"": [-5.9577, 1.0518, 3.9821, 1.0448, -1.2719, 0.9347]
}"
